spk_id,gender,household_id,hh_size,OA,LSOA,MSOA
spk-o-64445,male,E00172628_HH000252,2,E00172628,E01013790,E02002863
spk-o-64320,male,E00172628_HH000230,2,E00172628,E01013790,E02002863
spk-o-64346,male,E00172628_HH000234,2,E00172628,E01013790,E02002863
spk-o-64544,male,E00172628_HH000272,2,E00172628,E01013790,E02002863
spk-o-67073,female,E00172628_HH000010,1,E00172628,E01013790,E02002863
spk-o-64058,male,E00172628_HH000182,2,E00172628,E01013790,E02002863
spk-o-63571,male,E00172628_HH000023,1,E00172628,E01013790,E02002863
spk-o-64003,male,E00172628_HH000168,2,E00172628,E01013790,E02002863
spk-o-64818,male,E00172628_HH000322,2,E00172628,E01013790,E02002863
spk-o-65174,male,E00172628_HH000382,6,E00172628,E01013790,E02002863
spk-o-65370,male,E00172628_HH000403,3,E00172628,E01013790,E02002863
spk-o-64541,male,E00172628_HH000271,2,E00172628,E01013790,E02002863
spk-o-65195,male,E00172628_HH000384,5,E00172628,E01013790,E02002863
spk-o-63965,male,E00172628_HH000159,2,E00172628,E01013790,E02002863
spk-o-65312,male,E00172628_HH000395,4,E00172628,E01013790,E02002863
spk-o-63716,male,E00172628_HH000094,1,E00172628,E01013790,E02002863
spk-o-65012,male,E00172628_HH000358,2,E00172628,E01013790,E02002863
spk-o-64299,male,E00172628_HH000225,2,E00172628,E01013790,E02002863
spk-o-65333,male,E00172628_HH000398,4,E00172628,E01013790,E02002863
spk-o-64148,male,E00172628_HH000200,2,E00172628,E01013790,E02002863
spk-o-63916,male,E00172628_HH000150,2,E00172628,E01013790,E02002863
spk-o-65074,male,E00172628_HH000371,2,E00172628,E01013790,E02002863
spk-o-64388,male,E00172628_HH000241,2,E00172628,E01013790,E02002863
spk-o-63844,male,E00172628_HH000134,2,E00172628,E01013790,E02002863
spk-o-63681,male,E00172628_HH000076,1,E00172628,E01013790,E02002863
spk-o-64539,male,E00172628_HH000270,2,E00172628,E01013790,E02002863
spk-o-64114,male,E00172628_HH000196,2,E00172628,E01013790,E02002863
spk-o-63670,male,E00172628_HH000069,1,E00172628,E01013790,E02002863
spk-o-64702,male,E00172628_HH000297,2,E00172628,E01013790,E02002863
spk-o-63930,male,E00172628_HH000152,2,E00172628,E01013790,E02002863
spk-o-64105,male,E00172628_HH000193,2,E00172628,E01013790,E02002863
spk-o-64032,male,E00172628_HH000176,2,E00172628,E01013790,E02002863
spk-o-63704,male,E00172628_HH000089,1,E00172628,E01013790,E02002863
spk-o-65146,male,E00172628_HH000381,6,E00172628,E01013790,E02002863
spk-o-63764,male,E00172628_HH000116,2,E00172628,E01013790,E02002863
spk-o-63787,male,E00172628_HH000120,2,E00172628,E01013790,E02002863
spk-o-65096,male,E00172628_HH000376,2,E00172628,E01013790,E02002863
spk-o-64156,male,E00172628_HH000202,2,E00172628,E01013790,E02002863
spk-o-64038,male,E00172628_HH000177,2,E00172628,E01013790,E02002863
spk-o-67033,female,E00172628_HH000001,1,E00172628,E01013790,E02002863
spk-o-65387,male,E00172628_HH000406,3,E00172628,E01013790,E02002863
spk-o-64357,male,E00172628_HH000236,2,E00172628,E01013790,E02002863
spk-o-65196,male,E00172628_HH000384,5,E00172628,E01013790,E02002863
spk-o-64565,male,E00172628_HH000276,2,E00172628,E01013790,E02002863
spk-o-64123,male,E00172628_HH000197,2,E00172628,E01013790,E02002863
spk-o-65020,male,E00172628_HH000360,2,E00172628,E01013790,E02002863
spk-o-63761,male,E00172628_HH000116,2,E00172628,E01013790,E02002863
spk-o-64020,male,E00172628_HH000172,2,E00172628,E01013790,E02002863
spk-o-64875,male,E00172628_HH000331,2,E00172628,E01013790,E02002863
spk-o-64784,male,E00172628_HH000315,2,E00172628,E01013790,E02002863
spk-o-64489,male,E00172628_HH000260,2,E00172628,E01013790,E02002863
spk-o-64108,male,E00172628_HH000195,2,E00172628,E01013790,E02002863
spk-o-64251,male,E00172628_HH000217,2,E00172628,E01013790,E02002863
spk-o-64829,male,E00172628_HH000324,2,E00172628,E01013790,E02002863
spk-o-63821,male,E00172628_HH000130,2,E00172628,E01013790,E02002863
spk-o-64705,male,E00172628_HH000298,2,E00172628,E01013790,E02002863
spk-o-64690,male,E00172628_HH000294,2,E00172628,E01013790,E02002863
spk-o-65325,male,E00172628_HH000397,4,E00172628,E01013790,E02002863
spk-o-65320,male,E00172628_HH000396,4,E00172628,E01013790,E02002863
spk-o-64093,male,E00172628_HH000192,2,E00172628,E01013790,E02002863
spk-o-64876,male,E00172628_HH000332,2,E00172628,E01013790,E02002863
spk-o-64217,male,E00172628_HH000211,2,E00172628,E01013790,E02002863
spk-o-64232,male,E00172628_HH000213,2,E00172628,E01013790,E02002863
spk-o-64535,male,E00172628_HH000269,2,E00172628,E01013790,E02002863
spk-o-63625,male,E00172628_HH000047,1,E00172628,E01013790,E02002863
spk-o-64331,male,E00172628_HH000232,2,E00172628,E01013790,E02002863
spk-o-64400,male,E00172628_HH000243,2,E00172628,E01013790,E02002863
spk-o-65185,male,E00172628_HH000383,5,E00172628,E01013790,E02002863
spk-o-64085,male,E00172628_HH000188,2,E00172628,E01013790,E02002863
spk-o-63946,male,E00172628_HH000155,2,E00172628,E01013790,E02002863
spk-o-65402,male,E00172628_HH000408,3,E00172628,E01013790,E02002863
spk-o-65131,male,E00172628_HH000379,7,E00172628,E01013790,E02002863
spk-o-63744,male,E00172628_HH000108,1,E00172628,E01013790,E02002863
spk-o-63653,male,E00172628_HH000060,1,E00172628,E01013790,E02002863
spk-o-64955,male,E00172628_HH000348,2,E00172628,E01013790,E02002863
spk-o-65022,male,E00172628_HH000360,2,E00172628,E01013790,E02002863
spk-o-63730,male,E00172628_HH000101,1,E00172628,E01013790,E02002863
spk-o-64716,male,E00172628_HH000301,2,E00172628,E01013790,E02002863
spk-o-65241,male,E00172628_HH000388,5,E00172628,E01013790,E02002863
spk-o-65287,male,E00172628_HH000392,4,E00172628,E01013790,E02002863
spk-o-64540,male,E00172628_HH000270,2,E00172628,E01013790,E02002863
spk-o-63903,male,E00172628_HH000147,2,E00172628,E01013790,E02002863
spk-o-64208,male,E00172628_HH000210,2,E00172628,E01013790,E02002863
spk-o-64780,male,E00172628_HH000314,2,E00172628,E01013790,E02002863
spk-o-64592,male,E00172628_HH000281,2,E00172628,E01013790,E02002863
spk-o-65342,male,E00172628_HH000399,4,E00172628,E01013790,E02002863
spk-o-63835,male,E00172628_HH000132,2,E00172628,E01013790,E02002863
spk-o-63785,male,E00172628_HH000120,2,E00172628,E01013790,E02002863
spk-o-65041,male,E00172628_HH000364,2,E00172628,E01013790,E02002863
spk-o-65191,male,E00172628_HH000384,5,E00172628,E01013790,E02002863
spk-o-63918,male,E00172628_HH000150,2,E00172628,E01013790,E02002863
spk-o-64804,male,E00172628_HH000319,2,E00172628,E01013790,E02002863
spk-o-64740,male,E00172628_HH000306,2,E00172628,E01013790,E02002863
spk-o-65072,male,E00172628_HH000370,2,E00172628,E01013790,E02002863
spk-o-65385,male,E00172628_HH000405,3,E00172628,E01013790,E02002863
spk-o-64574,male,E00172628_HH000278,2,E00172628,E01013790,E02002863
spk-o-64255,male,E00172628_HH000218,2,E00172628,E01013790,E02002863
spk-o-64348,male,E00172628_HH000234,2,E00172628,E01013790,E02002863
spk-o-65278,male,E00172628_HH000392,4,E00172628,E01013790,E02002863
spk-o-63817,male,E00172628_HH000129,2,E00172628,E01013790,E02002863
spk-o-64762,male,E00172628_HH000311,2,E00172628,E01013790,E02002863
spk-o-63816,male,E00172628_HH000128,2,E00172628,E01013790,E02002863
spk-o-64476,male,E00172628_HH000257,2,E00172628,E01013790,E02002863
spk-o-64737,male,E00172628_HH000305,2,E00172628,E01013790,E02002863
spk-o-64253,male,E00172628_HH000218,2,E00172628,E01013790,E02002863
spk-o-67145,female,E00172628_HH000020,1,E00172628,E01013790,E02002863
spk-o-63890,male,E00172628_HH000144,2,E00172628,E01013790,E02002863
spk-o-65082,male,E00172628_HH000373,2,E00172628,E01013790,E02002863
spk-o-64237,male,E00172628_HH000214,2,E00172628,E01013790,E02002863
spk-o-64452,male,E00172628_HH000253,2,E00172628,E01013790,E02002863
spk-o-65297,male,E00172628_HH000393,4,E00172628,E01013790,E02002863
spk-o-67107,female,E00172628_HH000013,1,E00172628,E01013790,E02002863
spk-o-64496,male,E00172628_HH000261,2,E00172628,E01013790,E02002863
spk-o-64498,male,E00172628_HH000262,2,E00172628,E01013790,E02002863
spk-o-64213,male,E00172628_HH000210,2,E00172628,E01013790,E02002863
spk-o-64350,male,E00172628_HH000235,2,E00172628,E01013790,E02002863
spk-o-63582,male,E00172628_HH000026,1,E00172628,E01013790,E02002863
spk-o-64946,male,E00172628_HH000347,2,E00172628,E01013790,E02002863
spk-o-63887,male,E00172628_HH000142,2,E00172628,E01013790,E02002863
spk-o-63610,male,E00172628_HH000039,1,E00172628,E01013790,E02002863
spk-o-64814,male,E00172628_HH000320,2,E00172628,E01013790,E02002863
spk-o-64050,male,E00172628_HH000180,2,E00172628,E01013790,E02002863
spk-o-64177,male,E00172628_HH000207,2,E00172628,E01013790,E02002863
spk-o-65118,male,E00172628_HH000379,7,E00172628,E01013790,E02002863
spk-o-64520,male,E00172628_HH000266,2,E00172628,E01013790,E02002863
spk-o-64819,male,E00172628_HH000322,2,E00172628,E01013790,E02002863
spk-o-64106,male,E00172628_HH000194,2,E00172628,E01013790,E02002863
spk-o-65184,male,E00172628_HH000383,5,E00172628,E01013790,E02002863
spk-o-63845,male,E00172628_HH000135,2,E00172628,E01013790,E02002863
spk-o-63789,male,E00172628_HH000121,2,E00172628,E01013790,E02002863
spk-o-64885,male,E00172628_HH000334,2,E00172628,E01013790,E02002863
spk-o-64314,male,E00172628_HH000228,2,E00172628,E01013790,E02002863
spk-o-64550,male,E00172628_HH000273,2,E00172628,E01013790,E02002863
spk-o-64152,male,E00172628_HH000201,2,E00172628,E01013790,E02002863
spk-o-63753,male,E00172628_HH000114,1,E00172628,E01013790,E02002863
spk-o-64671,male,E00172628_HH000290,2,E00172628,E01013790,E02002863
spk-o-63891,male,E00172628_HH000144,2,E00172628,E01013790,E02002863
spk-o-64364,male,E00172628_HH000237,2,E00172628,E01013790,E02002863
spk-o-65095,male,E00172628_HH000375,2,E00172628,E01013790,E02002863
spk-o-63650,male,E00172628_HH000058,1,E00172628,E01013790,E02002863
spk-o-64836,male,E00172628_HH000324,2,E00172628,E01013790,E02002863
spk-o-64006,male,E00172628_HH000169,2,E00172628,E01013790,E02002863
spk-o-64135,male,E00172628_HH000198,2,E00172628,E01013790,E02002863
spk-o-67138,female,E00172628_HH000018,1,E00172628,E01013790,E02002863
spk-o-64778,male,E00172628_HH000313,2,E00172628,E01013790,E02002863
spk-o-64256,male,E00172628_HH000219,2,E00172628,E01013790,E02002863
spk-o-64066,male,E00172628_HH000185,2,E00172628,E01013790,E02002863
spk-o-64794,male,E00172628_HH000317,2,E00172628,E01013790,E02002863
spk-o-64948,male,E00172628_HH000347,2,E00172628,E01013790,E02002863
spk-o-65337,male,E00172628_HH000399,4,E00172628,E01013790,E02002863
spk-o-63934,male,E00172628_HH000153,2,E00172628,E01013790,E02002863
spk-o-63756,male,E00172628_HH000115,2,E00172628,E01013790,E02002863
spk-o-65222,male,E00172628_HH000386,5,E00172628,E01013790,E02002863
spk-o-65050,male,E00172628_HH000366,2,E00172628,E01013790,E02002863
spk-o-63717,male,E00172628_HH000095,1,E00172628,E01013790,E02002863
spk-o-63910,male,E00172628_HH000148,2,E00172628,E01013790,E02002863
spk-o-64197,male,E00172628_HH000208,2,E00172628,E01013790,E02002863
spk-o-65322,male,E00172628_HH000396,4,E00172628,E01013790,E02002863
spk-o-64928,male,E00172628_HH000343,2,E00172628,E01013790,E02002863
spk-o-64864,male,E00172628_HH000329,2,E00172628,E01013790,E02002863
spk-o-64854,male,E00172628_HH000327,2,E00172628,E01013790,E02002863
spk-o-65221,male,E00172628_HH000386,5,E00172628,E01013790,E02002863
spk-o-64811,male,E00172628_HH000319,2,E00172628,E01013790,E02002863
spk-o-67048,female,E00172628_HH000006,1,E00172628,E01013790,E02002863
spk-o-65371,male,E00172628_HH000404,3,E00172628,E01013790,E02002863
spk-o-63624,male,E00172628_HH000046,1,E00172628,E01013790,E02002863
spk-o-64748,male,E00172628_HH000308,2,E00172628,E01013790,E02002863
spk-o-64973,male,E00172628_HH000351,2,E00172628,E01013790,E02002863
spk-o-63889,male,E00172628_HH000143,2,E00172628,E01013790,E02002863
spk-o-67127,female,E00172628_HH000017,1,E00172628,E01013790,E02002863
spk-o-63627,male,E00172628_HH000049,1,E00172628,E01013790,E02002863
spk-o-65350,male,E00172628_HH000400,4,E00172628,E01013790,E02002863
spk-o-65267,male,E00172628_HH000391,4,E00172628,E01013790,E02002863
spk-o-67040,female,E00172628_HH000004,1,E00172628,E01013790,E02002863
spk-o-64894,male,E00172628_HH000337,2,E00172628,E01013790,E02002863
spk-o-64868,male,E00172628_HH000330,2,E00172628,E01013790,E02002863
spk-o-64247,male,E00172628_HH000216,2,E00172628,E01013790,E02002863
spk-o-64866,male,E00172628_HH000329,2,E00172628,E01013790,E02002863
spk-o-64704,male,E00172628_HH000298,2,E00172628,E01013790,E02002863
spk-o-64595,male,E00172628_HH000281,2,E00172628,E01013790,E02002863
spk-o-65277,male,E00172628_HH000392,4,E00172628,E01013790,E02002863
spk-o-64146,male,E00172628_HH000199,2,E00172628,E01013790,E02002863
spk-o-63724,male,E00172628_HH000097,1,E00172628,E01013790,E02002863
spk-o-64149,male,E00172628_HH000200,2,E00172628,E01013790,E02002863
spk-o-64792,male,E00172628_HH000316,2,E00172628,E01013790,E02002863
spk-o-64013,male,E00172628_HH000170,2,E00172628,E01013790,E02002863
spk-o-63585,male,E00172628_HH000027,1,E00172628,E01013790,E02002863
spk-o-65029,male,E00172628_HH000362,2,E00172628,E01013790,E02002863
spk-o-64087,male,E00172628_HH000189,2,E00172628,E01013790,E02002863
spk-o-64567,male,E00172628_HH000276,2,E00172628,E01013790,E02002863
spk-o-63631,male,E00172628_HH000051,1,E00172628,E01013790,E02002863
spk-o-64381,male,E00172628_HH000240,2,E00172628,E01013790,E02002863
spk-o-64022,male,E00172628_HH000172,2,E00172628,E01013790,E02002863
spk-o-63604,male,E00172628_HH000038,1,E00172628,E01013790,E02002863
spk-o-63857,male,E00172628_HH000136,2,E00172628,E01013790,E02002863
spk-o-64035,male,E00172628_HH000176,2,E00172628,E01013790,E02002863
spk-o-65338,male,E00172628_HH000399,4,E00172628,E01013790,E02002863
spk-o-64411,male,E00172628_HH000245,2,E00172628,E01013790,E02002863
spk-o-64681,male,E00172628_HH000292,2,E00172628,E01013790,E02002863
spk-o-64399,male,E00172628_HH000243,2,E00172628,E01013790,E02002863
spk-o-64577,male,E00172628_HH000279,2,E00172628,E01013790,E02002863
spk-o-65343,male,E00172628_HH000400,4,E00172628,E01013790,E02002863
spk-o-63898,male,E00172628_HH000145,2,E00172628,E01013790,E02002863
spk-o-65148,male,E00172628_HH000381,6,E00172628,E01013790,E02002863
spk-o-63790,male,E00172628_HH000121,2,E00172628,E01013790,E02002863
spk-o-65066,male,E00172628_HH000369,2,E00172628,E01013790,E02002863
spk-o-63945,male,E00172628_HH000155,2,E00172628,E01013790,E02002863
spk-o-65158,male,E00172628_HH000381,6,E00172628,E01013790,E02002863
spk-o-65183,male,E00172628_HH000383,5,E00172628,E01013790,E02002863
spk-o-64754,male,E00172628_HH000309,2,E00172628,E01013790,E02002863
spk-o-65349,male,E00172628_HH000400,4,E00172628,E01013790,E02002863
spk-o-65120,male,E00172628_HH000379,7,E00172628,E01013790,E02002863
spk-o-65346,male,E00172628_HH000400,4,E00172628,E01013790,E02002863
spk-o-63866,male,E00172628_HH000139,2,E00172628,E01013790,E02002863
spk-o-64888,male,E00172628_HH000335,2,E00172628,E01013790,E02002863
spk-o-63843,male,E00172628_HH000134,2,E00172628,E01013790,E02002863
spk-o-64850,male,E00172628_HH000327,2,E00172628,E01013790,E02002863
spk-o-65110,male,E00172628_HH000378,2,E00172628,E01013790,E02002863
spk-o-64989,male,E00172628_HH000354,2,E00172628,E01013790,E02002863
spk-o-63750,male,E00172628_HH000112,1,E00172628,E01013790,E02002863
spk-o-64017,male,E00172628_HH000171,2,E00172628,E01013790,E02002863
spk-o-64867,male,E00172628_HH000330,2,E00172628,E01013790,E02002863
spk-o-63735,male,E00172628_HH000104,1,E00172628,E01013790,E02002863
spk-o-64534,male,E00172628_HH000268,2,E00172628,E01013790,E02002863
spk-o-64532,male,E00172628_HH000267,2,E00172628,E01013790,E02002863
spk-o-63768,male,E00172628_HH000117,2,E00172628,E01013790,E02002863
spk-o-63642,male,E00172628_HH000054,1,E00172628,E01013790,E02002863
spk-o-63842,male,E00172628_HH000133,2,E00172628,E01013790,E02002863
spk-o-64484,male,E00172628_HH000259,2,E00172628,E01013790,E02002863
spk-o-65316,male,E00172628_HH000395,4,E00172628,E01013790,E02002863
spk-o-63974,male,E00172628_HH000161,2,E00172628,E01013790,E02002863
spk-o-65137,male,E00172628_HH000380,6,E00172628,E01013790,E02002863
spk-o-65008,male,E00172628_HH000357,2,E00172628,E01013790,E02002863
spk-o-67065,female,E00172628_HH000009,1,E00172628,E01013790,E02002863
spk-o-65077,male,E00172628_HH000372,2,E00172628,E01013790,E02002863
spk-o-63602,male,E00172628_HH000037,1,E00172628,E01013790,E02002863
spk-o-64610,male,E00172628_HH000284,2,E00172628,E01013790,E02002863
spk-o-64063,male,E00172628_HH000184,2,E00172628,E01013790,E02002863
spk-o-64205,male,E00172628_HH000209,2,E00172628,E01013790,E02002863
spk-o-64977,male,E00172628_HH000351,2,E00172628,E01013790,E02002863
spk-o-65336,male,E00172628_HH000399,4,E00172628,E01013790,E02002863
spk-o-64923,male,E00172628_HH000342,2,E00172628,E01013790,E02002863
spk-o-64086,male,E00172628_HH000189,2,E00172628,E01013790,E02002863
spk-o-64174,male,E00172628_HH000206,2,E00172628,E01013790,E02002863
spk-o-64516,male,E00172628_HH000265,2,E00172628,E01013790,E02002863
spk-o-63836,male,E00172628_HH000133,2,E00172628,E01013790,E02002863
spk-o-65044,male,E00172628_HH000365,2,E00172628,E01013790,E02002863
spk-o-65232,male,E00172628_HH000387,5,E00172628,E01013790,E02002863
spk-o-64880,male,E00172628_HH000333,2,E00172628,E01013790,E02002863
spk-o-64719,male,E00172628_HH000302,2,E00172628,E01013790,E02002863
spk-o-63831,male,E00172628_HH000131,2,E00172628,E01013790,E02002863
spk-o-63830,male,E00172628_HH000131,2,E00172628,E01013790,E02002863
spk-o-64924,male,E00172628_HH000342,2,E00172628,E01013790,E02002863
spk-o-65288,male,E00172628_HH000393,4,E00172628,E01013790,E02002863
spk-o-64961,male,E00172628_HH000349,2,E00172628,E01013790,E02002863
spk-o-64328,male,E00172628_HH000232,2,E00172628,E01013790,E02002863
spk-o-64667,male,E00172628_HH000289,2,E00172628,E01013790,E02002863
spk-o-64272,male,E00172628_HH000220,2,E00172628,E01013790,E02002863
spk-o-63919,male,E00172628_HH000151,2,E00172628,E01013790,E02002863
spk-o-63784,male,E00172628_HH000119,2,E00172628,E01013790,E02002863
spk-o-65153,male,E00172628_HH000381,6,E00172628,E01013790,E02002863
spk-o-63820,male,E00172628_HH000129,2,E00172628,E01013790,E02002863
spk-o-65330,male,E00172628_HH000398,4,E00172628,E01013790,E02002863
spk-o-63950,male,E00172628_HH000156,2,E00172628,E01013790,E02002863
spk-o-64125,male,E00172628_HH000197,2,E00172628,E01013790,E02002863
spk-o-64163,male,E00172628_HH000204,2,E00172628,E01013790,E02002863
spk-o-64479,male,E00172628_HH000258,2,E00172628,E01013790,E02002863
spk-o-63781,male,E00172628_HH000119,2,E00172628,E01013790,E02002863
spk-o-63915,male,E00172628_HH000149,2,E00172628,E01013790,E02002863
spk-o-63961,male,E00172628_HH000159,2,E00172628,E01013790,E02002863
spk-o-64569,male,E00172628_HH000277,2,E00172628,E01013790,E02002863
spk-o-64051,male,E00172628_HH000181,2,E00172628,E01013790,E02002863
spk-o-64519,male,E00172628_HH000265,2,E00172628,E01013790,E02002863
spk-o-65323,male,E00172628_HH000397,4,E00172628,E01013790,E02002863
spk-o-63796,male,E00172628_HH000122,2,E00172628,E01013790,E02002863
spk-o-64481,male,E00172628_HH000259,2,E00172628,E01013790,E02002863
spk-o-65035,male,E00172628_HH000363,2,E00172628,E01013790,E02002863
spk-o-65018,male,E00172628_HH000359,2,E00172628,E01013790,E02002863
spk-o-65392,male,E00172628_HH000407,3,E00172628,E01013790,E02002863
spk-o-64001,male,E00172628_HH000167,2,E00172628,E01013790,E02002863
spk-o-65260,male,E00172628_HH000390,5,E00172628,E01013790,E02002863
spk-o-64980,male,E00172628_HH000353,2,E00172628,E01013790,E02002863
spk-o-65265,male,E00172628_HH000390,5,E00172628,E01013790,E02002863
spk-o-65001,male,E00172628_HH000357,2,E00172628,E01013790,E02002863
spk-o-64439,male,E00172628_HH000251,2,E00172628,E01013790,E02002863
spk-o-65351,male,E00172628_HH000401,3,E00172628,E01013790,E02002863
spk-o-64772,male,E00172628_HH000312,2,E00172628,E01013790,E02002863
spk-o-64092,male,E00172628_HH000191,2,E00172628,E01013790,E02002863
spk-o-65099,male,E00172628_HH000376,2,E00172628,E01013790,E02002863
spk-o-64575,male,E00172628_HH000278,2,E00172628,E01013790,E02002863
spk-o-64739,male,E00172628_HH000306,2,E00172628,E01013790,E02002863
spk-o-63752,male,E00172628_HH000113,1,E00172628,E01013790,E02002863
spk-o-64027,male,E00172628_HH000174,2,E00172628,E01013790,E02002863
spk-o-65192,male,E00172628_HH000384,5,E00172628,E01013790,E02002863
spk-o-64410,male,E00172628_HH000244,2,E00172628,E01013790,E02002863
spk-o-64028,male,E00172628_HH000174,2,E00172628,E01013790,E02002863
spk-o-65135,male,E00172628_HH000380,6,E00172628,E01013790,E02002863
spk-o-64250,male,E00172628_HH000216,2,E00172628,E01013790,E02002863
spk-o-64504,male,E00172628_HH000263,2,E00172628,E01013790,E02002863
spk-o-65238,male,E00172628_HH000387,5,E00172628,E01013790,E02002863
spk-o-64361,male,E00172628_HH000237,2,E00172628,E01013790,E02002863
spk-o-64077,male,E00172628_HH000187,2,E00172628,E01013790,E02002863
spk-o-64144,male,E00172628_HH000199,2,E00172628,E01013790,E02002863
spk-o-64417,male,E00172628_HH000246,2,E00172628,E01013790,E02002863
spk-o-64434,male,E00172628_HH000250,2,E00172628,E01013790,E02002863
spk-o-64010,male,E00172628_HH000170,2,E00172628,E01013790,E02002863
spk-o-65324,male,E00172628_HH000397,4,E00172628,E01013790,E02002863
spk-o-65092,male,E00172628_HH000374,2,E00172628,E01013790,E02002863
spk-o-64688,male,E00172628_HH000294,2,E00172628,E01013790,E02002863
spk-o-64324,male,E00172628_HH000231,2,E00172628,E01013790,E02002863
spk-o-64758,male,E00172628_HH000310,2,E00172628,E01013790,E02002863
spk-o-65382,male,E00172628_HH000405,3,E00172628,E01013790,E02002863
spk-o-65284,male,E00172628_HH000392,4,E00172628,E01013790,E02002863
spk-o-65248,male,E00172628_HH000388,5,E00172628,E01013790,E02002863
spk-o-65055,male,E00172628_HH000367,2,E00172628,E01013790,E02002863
spk-o-65365,male,E00172628_HH000402,3,E00172628,E01013790,E02002863
spk-o-65141,male,E00172628_HH000380,6,E00172628,E01013790,E02002863
spk-o-64890,male,E00172628_HH000336,2,E00172628,E01013790,E02002863
spk-o-64945,male,E00172628_HH000346,2,E00172628,E01013790,E02002863
spk-o-63701,male,E00172628_HH000086,1,E00172628,E01013790,E02002863
spk-o-64044,male,E00172628_HH000179,2,E00172628,E01013790,E02002863
spk-o-63863,male,E00172628_HH000137,2,E00172628,E01013790,E02002863
spk-o-64812,male,E00172628_HH000320,2,E00172628,E01013790,E02002863
spk-o-63601,male,E00172628_HH000036,1,E00172628,E01013790,E02002863
spk-o-64856,male,E00172628_HH000328,2,E00172628,E01013790,E02002863
spk-o-63888,male,E00172628_HH000143,2,E00172628,E01013790,E02002863
spk-o-65369,male,E00172628_HH000403,3,E00172628,E01013790,E02002863
spk-o-65142,male,E00172628_HH000381,6,E00172628,E01013790,E02002863
spk-o-65313,male,E00172628_HH000395,4,E00172628,E01013790,E02002863
spk-o-63719,male,E00172628_HH000096,1,E00172628,E01013790,E02002863
spk-o-64912,male,E00172628_HH000339,2,E00172628,E01013790,E02002863
spk-o-64042,male,E00172628_HH000178,2,E00172628,E01013790,E02002863
spk-o-64938,male,E00172628_HH000345,2,E00172628,E01013790,E02002863
spk-o-64643,male,E00172628_HH000288,2,E00172628,E01013790,E02002863
spk-o-64887,male,E00172628_HH000334,2,E00172628,E01013790,E02002863
spk-o-65209,male,E00172628_HH000385,5,E00172628,E01013790,E02002863
spk-o-63973,male,E00172628_HH000161,2,E00172628,E01013790,E02002863
spk-o-64456,male,E00172628_HH000254,2,E00172628,E01013790,E02002863
spk-o-64465,male,E00172628_HH000256,2,E00172628,E01013790,E02002863
spk-o-65145,male,E00172628_HH000381,6,E00172628,E01013790,E02002863
spk-o-63998,male,E00172628_HH000166,2,E00172628,E01013790,E02002863
spk-o-67044,female,E00172628_HH000005,1,E00172628,E01013790,E02002863
spk-o-65113,male,E00172628_HH000379,7,E00172628,E01013790,E02002863
spk-o-65237,male,E00172628_HH000387,5,E00172628,E01013790,E02002863
spk-o-65038,male,E00172628_HH000364,2,E00172628,E01013790,E02002863
spk-o-64870,male,E00172628_HH000331,2,E00172628,E01013790,E02002863
spk-o-63728,male,E00172628_HH000099,1,E00172628,E01013790,E02002863
spk-o-64935,male,E00172628_HH000344,2,E00172628,E01013790,E02002863
spk-o-64492,male,E00172628_HH000261,2,E00172628,E01013790,E02002863
spk-o-64749,male,E00172628_HH000309,2,E00172628,E01013790,E02002863
spk-o-63626,male,E00172628_HH000048,1,E00172628,E01013790,E02002863
spk-o-63593,male,E00172628_HH000033,1,E00172628,E01013790,E02002863
spk-o-63957,male,E00172628_HH000158,2,E00172628,E01013790,E02002863
spk-o-63807,male,E00172628_HH000125,2,E00172628,E01013790,E02002863
spk-o-63588,male,E00172628_HH000028,1,E00172628,E01013790,E02002863
spk-o-65329,male,E00172628_HH000398,4,E00172628,E01013790,E02002863
spk-o-64024,male,E00172628_HH000173,2,E00172628,E01013790,E02002863
spk-o-64720,male,E00172628_HH000302,2,E00172628,E01013790,E02002863
spk-o-64422,male,E00172628_HH000247,2,E00172628,E01013790,E02002863
spk-o-64155,male,E00172628_HH000202,2,E00172628,E01013790,E02002863
spk-o-64530,male,E00172628_HH000267,2,E00172628,E01013790,E02002863
spk-o-64454,male,E00172628_HH000253,2,E00172628,E01013790,E02002863
spk-o-64988,male,E00172628_HH000354,2,E00172628,E01013790,E02002863
spk-o-64741,male,E00172628_HH000307,2,E00172628,E01013790,E02002863
spk-o-63813,male,E00172628_HH000127,2,E00172628,E01013790,E02002863
spk-o-63659,male,E00172628_HH000063,1,E00172628,E01013790,E02002863
spk-o-64687,male,E00172628_HH000293,2,E00172628,E01013790,E02002863
spk-o-65129,male,E00172628_HH000379,7,E00172628,E01013790,E02002863
spk-o-63792,male,E00172628_HH000122,2,E00172628,E01013790,E02002863
spk-o-65358,male,E00172628_HH000402,3,E00172628,E01013790,E02002863
spk-o-64797,male,E00172628_HH000318,2,E00172628,E01013790,E02002863
spk-o-63662,male,E00172628_HH000065,1,E00172628,E01013790,E02002863
spk-o-67120,female,E00172628_HH000015,1,E00172628,E01013790,E02002863
spk-o-63852,male,E00172628_HH000136,2,E00172628,E01013790,E02002863
spk-o-63616,male,E00172628_HH000041,1,E00172628,E01013790,E02002863
spk-o-64725,male,E00172628_HH000304,2,E00172628,E01013790,E02002863
spk-o-64426,male,E00172628_HH000247,2,E00172628,E01013790,E02002863
